Es,CA,Ds,Ms,E1,C1,D1,M1,V1,E2,C2,SBET,PS,PV,Oα,Oβ,m,T(℃),t(min),CHg,GHSV,HCl,SO2,O2,H2O,NO,NH3,RHg
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,170,115,300000,0,0,0,0,0,0.0005,75.32 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,180,115,300000,0,0,0,0,0,0.0005,76.92 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,190,115,300000,0,0,0,0,0,0.0005,77.99 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,200,115,300000,0,0,0,0,0,0.0005,78.92 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,210,115,300000,0,0,0,0,0,0.0005,79.85 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,220,115,300000,0,0,0,0,0,0.0005,80.65 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,230,115,300000,0,0,0,0,0,0.0005,81.32 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,240,115,300000,0,0,0,0,0,0.0005,82.52 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,10,115,60000,0,0,0.05,0,0.0005,0.0005,100.00 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,20,115,60000,0,0,0.05,0,0.0005,0.0005,100.00 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,30,115,60000,0,0,0.05,0,0.0005,0.0005,100.00 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,40,115,60000,0,0,0.05,0.05,0.0005,0.0005,100.00 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,50,115,60000,0,0,0.05,0.05,0.0005,0.0005,99.78 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,60,115,60000,0,0,0.05,0.05,0.0005,0.0005,99.23 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,70,115,60000,0,0,0.05,0.05,0.0005,0.0005,99.02 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,80,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.80 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,90,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.58 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,100,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.58 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,110,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.58 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,120,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.58 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,130,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.58 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,140,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.58 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,150,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.69 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,160,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.69 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,170,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.58 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,180,115,60000,0,0,0.05,0.05,0.0005,0.0005,98.47 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,190,115,60000,0,0,0.05,0,0.0005,0.0005,98.69 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,200,115,60000,0,0,0.05,0,0.0005,0.0005,98.69 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,210,115,60000,0,0,0.05,0,0.0005,0.0005,98.91 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,220,115,60000,0,0,0.05,0,0.0005,0.0005,99.23 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,230,115,60000,0,0,0.05,0,0.0005,0.0005,99.56 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,240,115,60000,0,0,0.05,0,0.0005,0.0005,100.00 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,10,115,60000,0,0,0.05,0,0.0005,0.0005,99.98 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,20,115,60000,0,0,0.05,0,0.0005,0.0005,100.00 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,30,115,60000,0,0,0.05,0,0.0005,0.0005,100.00 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,40,115,60000,0,0.0001,0.05,0,0.0005,0.0005,99.97 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,50,115,60000,0,0.0001,0.05,0,0.0005,0.0005,99.97 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,60,115,60000,0,0.0001,0.05,0,0.0005,0.0005,99.96 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,70,115,60000,0,0.0001,0.05,0,0.0005,0.0005,99.96 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,80,115,60000,0,0.0001,0.05,0,0.0005,0.0005,99.63 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,90,115,60000,0,0.0001,0.05,0,0.0005,0.0005,99.62 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,100,115,60000,0,0.0001,0.05,0,0.0005,0.0005,99.29 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,110,115,60000,0,0.0001,0.05,0,0.0005,0.0005,98.85 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,120,115,60000,0,0.0001,0.05,0,0.0005,0.0005,98.41 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,130,115,60000,0,0.0001,0.05,0,0.0005,0.0005,97.32 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,140,115,60000,0,0.0001,0.05,0,0.0005,0.0005,96.23 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,150,115,60000,0,0.0001,0.05,0,0.0005,0.0005,95.14 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,160,115,60000,0,0.0001,0.05,0,0.0005,0.0005,94.81 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,170,115,60000,0,0.0001,0.05,0,0.0005,0.0005,94.69 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,180,115,60000,0,0.0001,0.05,0,0.0005,0.0005,94.15 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,190,115,60000,0,0,0.05,0,0.0005,0.0005,93.82 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,200,115,60000,0,0,0.05,0,0.0005,0.0005,93.27 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,210,115,60000,0,0,0.05,0,0.0005,0.0005,92.94 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,220,115,60000,0,0,0.05,0,0.0005,0.0005,92.93 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,230,115,60000,0,0,0.05,0,0.0005,0.0005,92.93 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,180,240,115,60000,0,0,0.05,0,0.0005,0.0005,92.81 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,10,55,150000,0,0,0.06,0,0,0,80.88 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,20,55,150000,0,0,0.06,0,0,0,81.51 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,30,55,150000,0,0,0.06,0,0,0,79.14 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,40,55,150000,0,0,0.06,0,0,0,79.27 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,50,55,150000,0,0,0.06,0,0,0,78.27 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,60,55,150000,0,0,0.06,0,0,0,76.02 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,70,55,150000,0,0,0.06,0,0,0,74.40 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,80,55,150000,0,0,0.06,0,0,0,72.66 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,90,55,150000,0,0,0.06,0,0,0,70.41 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,100,55,150000,0,0,0.06,0,0,0,69.29 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,110,55,150000,0,0,0.06,0,0,0,68.17 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,120,55,150000,0,0,0.06,0,0,0,67.05 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,130,55,150000,0,0,0.06,0,0,0,65.55 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,140,55,150000,0,0,0.06,0,0,0,66.68 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,150,55,150000,0,0,0.06,0,0,0,66.19 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,160,55,150000,0,0,0.06,0,0,0,65.32 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,170,55,150000,0,0,0.06,0,0,0,65.32 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,180,55,150000,0,0,0.06,0,0,0,65.20 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,190,55,150000,0,0,0.06,0,0,0,64.20 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,200,55,150000,0,0,0.06,0,0,0,65.08 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,210,55,150000,0,0,0.06,0,0,0,64.96 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,220,55,150000,0,0,0.06,0,0,0,64.84 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,230,55,150000,0,0,0.06,0,0,0,64.85 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,240,55,150000,0,0,0.06,0,0,0,64.60 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,250,55,150000,0,0,0.06,0,0,0,63.98 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,260,55,150000,0,0,0.06,0,0,0,63.73 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,270,55,150000,0,0,0.06,0,0,0,63.24 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,280,55,150000,0,0,0.06,0,0,0,62.49 
1.54,8.08,147,47.867,1.55,8.08,127 ,54.938 ,3.06 ,0,0.00 ,68.31 ,13.860 ,0.240 ,92.63,7.37,0.5,120,290,55,150000,0,0,0.06,0,0,0,62.12 
